,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
337,0.575238126,0.437928515,0.68978078,0.414974374,0.713955035,0.379501705,0.075448297,0.006931571,0.666316702,0.508201158,0.716078431,0.575238126,0.253872942,0.05020975,0.573731365,0.108329488,0.193548387,0.029127949,0.025259299,0.52971183,1
338,0.56165722,0.454794423,0.656527311,0.40886765,0.710123085,0.382134499,0.068924289,0.005928597,0.720527876,0.561012217,0.363987635,0.56165722,0.181059756,0.125942308,0.214475868,0.168540696,0.225806452,0.032255182,0.027718169,0.501091033,1
339,0.535461037,0.4542757,0.5237414,0.420255904,0.714934071,0.374959763,0.099255628,0.011927672,0.656717602,0.567869432,0.369533528,0.535461037,0.228569883,0.130271263,0.067320012,0.203865435,0,0.124285204,0.124508226,0.310548284,1
340,0.511760098,0.481993481,0.471519311,0.389228122,0.676606582,0.370045994,0.094940939,0.012046051,0.718714525,0.613107175,0.331582896,0.511760098,0.245149386,0.05020975,0.573731365,0.210504404,0.086021505,0.153323803,0.151779328,0.235909403,1
341,0.502907467,0.49886264,0.457250004,0.37987803,0.667494588,0.370929803,0.091688727,0.01291594,0.803808618,0.691504617,0.328582146,0.502907467,0.288997261,0.053452259,0.992409172,0.117161144,0.150537634,0.033818799,0.030847639,0.417958887,1
342,0.520628143,0.448026162,0.494135338,0.404856151,0.696728435,0.37331351,0.074939683,0.007434894,0.738211294,0.621858109,0.365030675,0.520628143,0.241697006,0.08371567,0.992409172,0.165491526,0,0.158684775,0.158932403,0.201633791,1
343,0.548125847,0.44959547,0.547610811,0.421069494,0.716732195,0.375857893,0.092298604,0.011054312,0.719448467,0.605593335,0.367491166,0.548125847,0.289290363,0.035324425,0.676790517,0.354723019,0.23655914,0.180575411,0.175920959,0.377225595,1
344,0.567896651,0.460457579,0.623747533,0.407665486,0.714337889,0.387472572,0.064720534,0.005511505,0.7733931,0.596421746,0.367125272,0.567896651,0.209934893,0.117878568,0.799958772,0.195825582,0,0.180798785,0.181062232,0.192541488,1
345,0.56042963,0.436244276,0.608192126,0.418726559,0.710671525,0.372415509,0.083982287,0.010041194,0.72352125,0.565884777,0.360544218,0.56042963,0.265658904,0.124743326,0.361171862,0.216448306,0.193548387,0.174767691,0.171003219,0.277456024,1
346,0.572048827,0.44597837,0.628868682,0.416471419,0.71805054,0.381917524,0.066081484,0.006405644,0.769839102,0.589636669,0.368380062,0.572048827,0.311396912,0.114644211,0.992409172,0.332241528,0,0.182585776,0.182850501,0.300505941,1
347,0.561525194,0.438083888,0.546029353,0.435482993,0.735616882,0.379188258,0.083442195,0.008488108,0.68178166,0.553389116,0.383038869,0.561525194,0.31444516,0.150727509,0.992409172,0.341882902,0.23655914,0.182585776,0.177932761,0.378381787,1
348,0.548883687,0.43213117,0.608180407,0.41426836,0.699192261,0.365916792,0.061820331,0.004772352,0.757659158,0.607298211,0.355658199,0.548883687,0.327804827,0.05020975,0.871017381,0.25439039,0.193548387,0.180798785,0.177038627,0.34895741,1
349,0.526706886,0.454232537,0.473433838,0.402732497,0.696017061,0.37483162,0.073665842,0.007816954,0.753362841,0.587194736,0.341623994,0.526706886,0.254779473,0.214975973,0.573731365,0.27181007,0.204301075,0.179905289,0.175920959,0.376362482,1
350,0.531133941,0.446883275,0.504222647,0.409808949,0.696204487,0.367655569,0.083972697,0.009174605,0.690585622,0.549941977,0.37421875,0.531133941,0.246070267,0.05020975,0.834599844,0.328178608,0.225806452,0.180798785,0.176368026,0.305660616,1
351,0.547794266,0.450090329,0.639304756,0.405727651,0.697313808,0.372975131,0.083803812,0.008697261,0.715129089,0.589864605,0.352196575,0.547794266,0.268664297,0.199522537,0.871017381,0.157045118,0.172043011,0.033372051,0.029953505,0.433992588,1
352,0.56737445,0.440726415,0.618481881,0.420250799,0.719509706,0.379403162,0.093143527,0.01046338,0.663351695,0.531125453,0.371715611,0.56737445,0.292255618,0.205737228,0.871017381,0.070340827,0,0.027564332,0.027718169,0.293170576,1
353,0.542245971,0.465553928,0.561590226,0.397559077,0.71084948,0.39459731,0.091401628,0.012979961,0.720278664,0.569826008,0.335535977,0.542245971,0.232373444,0.022795816,0.550543055,0.089967525,0,0.030244818,0.030400572,0.415342835,1
354,0.552312066,0.454019182,0.636314174,0.403561364,0.708456565,0.386035362,0.07555786,0.007382562,0.716419941,0.572991661,0.736649598,0.552312066,0.230715071,0.05020975,0.992409172,0.18439638,0.021505376,0.135453896,0.13523784,0.192149469,1
355,0.53843118,0.542197717,0.577959613,0.396196344,0.731790669,0.416325923,0.043480468,0.002982384,0.922229781,0.866487624,0.333905089,0.53843118,0.228781756,0.048782422,0.296822428,0.10969593,0.058064516,0.031451036,0.030400572,0.389896514,1
356,0.507146539,0.564768168,0.540136214,0.384043862,0.718211557,0.41579072,0.033674225,0.002161964,0.95692306,0.927871881,0.374335106,0.507146539,0.286187815,0.037199056,0.550543055,0.10487751,0.075268817,0.030021444,0.028612303,0.409461002,1
357,0.58202786,0.579806384,0.653062932,0.436975319,0.789276708,0.429683385,0.043157873,0.003354824,0.930242764,0.874555151,0.772402419,0.58202786,0.293644761,0.03449544,0.954962891,0.104110381,0.006451613,0.04038599,0.040414878,0.307741157,1
358,0.53301383,0.579634515,0.539406757,0.409154199,0.75865831,0.428912796,0.028776921,0.001965834,0.971840833,0.952914731,0.48053528,0.53301383,0.306097214,0.048782422,0.676790517,0.23671413,0.075268817,0.191565404,0.190271817,0.189880673,1
359,0.594031207,0.549887419,0.58679881,0.469655232,0.817374595,0.422957231,0.032120478,0.00191792,0.933576887,0.870158052,0.476806904,0.594031207,0.356593305,0.041902684,0.857144034,0.102670492,0.006451613,0.03073624,0.030758226,0.413779557,1
360,0.606309352,0.536321821,0.65644627,0.462558388,0.808364995,0.421597508,0.03051343,0.001702641,0.901421853,0.815111268,0.72279587,0.606309352,0.283140376,0.04679594,0.550543055,0.234070057,0.075268817,0.187634024,0.186337625,0.101797795,1
361,0.548601534,0.572200745,0.579564884,0.409658276,0.74486232,0.415007397,0.051424786,0.004405277,0.927410402,0.889586192,0.718085106,0.548601534,0.346637088,0.181647338,0.771005041,0.13253145,0.006451613,0.053252323,0.053290415,0.237540393,1
362,0.502253554,0.801431062,0.532003284,0.277011032,0.832745974,0.638171127,0.296774535,0.10994653,0.640466256,0.526048769,0.003009782,0.502253554,0.309186678,0.033205326,0.659496344,0.064444935,0.006451613,0.027877055,0.027896996,0.264430686,1
363,0.473269402,0.62053774,0.464485662,0.372561477,0.736972996,0.44592716,0.055448314,0.005669394,0.928100505,0.891824317,0.411437649,0.473269402,0.222094083,0.090451219,0.371138767,0.066399723,0.040860215,0.026090064,0.025393419,0.317227439,1
364,0.499476339,0.651692648,0.510043048,0.366973712,0.77929361,0.492785563,0.028593993,0.002062687,0.970057942,0.931168191,0.40929878,0.499476339,0.330748583,0.040080738,0.929285441,0.228647098,0.006451613,0.284846319,0.285050072,0.166611713,1
365,0.379004965,0.666192893,0.389116968,0.151254047,0.673793617,0.614754566,0.068695501,0.007088525,0.889753356,0.828470589,0.378989362,0.379004965,0.264678995,0.035467146,0.929285441,0.231169404,0.006451613,0.313795568,0.314020029,0.137007749,1
366,0.442926446,0.611227748,0.405967882,0.327656794,0.720332388,0.476477066,0.055611844,0.005167702,0.913988113,0.845174963,0.400184417,0.442926446,0.349421248,0.058901737,0.904449874,0.115444035,0.006451613,0.219085061,0.219241774,0.047094544,1
367,0.412597139,0.672059473,0.406957015,0.222753027,0.732206453,0.597069398,0.0643798,0.006042144,0.90145035,0.85079855,0.032901834,0.412597139,0.33574909,0.035467146,0.954962891,0.214604944,0.006451613,0.295925661,0.296137339,0.17741515,1
368,0.414436771,0.648067431,0.411881633,0.241498889,0.696974319,0.543405073,0.04308302,0.003140327,0.947112084,0.903354006,0.360235393,0.414436771,0.332227408,0.033460199,0.98152577,0.17984633,0.006451613,0.251250893,0.251430615,0.171368463,1
369,0.441495583,0.681498232,0.443627039,0.2498297,0.737428843,0.57398144,0.043857874,0.003299696,0.929254905,0.868665416,0.019922044,0.441495583,0.264751473,0.034934381,0.954962891,0.117476432,0.006451613,0.256611866,0.256795422,0.091162989,1
370,0.705292762,0.490641435,0.76272385,0.533231677,0.896188604,0.433297541,0.046288887,0.003866271,0.792202352,0.602540165,0.948351648,0.705292762,0.363697339,0.067832806,0.75105373,0.152443169,0.264516129,0.164403145,0.159155937,0.135271449,1
371,0.671190674,0.563011644,0.747313046,0.521421359,0.876764075,0.426736867,0.025312987,0.000784863,0.830975997,0.708044173,0.875216638,0.671190674,0.354802497,0.156068302,0.642669581,0.200121386,0.075268817,0.165832738,0.164520744,0.183884639,1
372,0.722099242,0.4380825,0.83179193,0.528990068,0.86561781,0.408055988,0.050609476,0.003526881,0.725710273,0.527100596,0.873090482,0.722099242,0.323931367,0.035199933,0.610344484,0.173183768,0.058064516,0.190135811,0.189198856,0.127085415,1
373,0.773135112,0.418044993,0.886643929,0.542481155,0.885796569,0.413600615,0.07856835,0.007858822,0.468235764,0.351959271,0.880102041,0.773135112,0.29277174,0.070254434,0.296822428,0.145663209,0.470967742,0.033238027,0.02360515,0.317786923,1
374,0.602068202,0.603296119,0.763585796,0.452688109,0.8050215,0.428617285,0.052898274,0.00386478,0.815841757,0.728837427,0.771477663,0.602068202,0.217937899,0.034934381,0.225906725,0.102626352,0.333333333,0.033238027,0.026466381,0.321759259,1
375,0.69903394,0.42612102,0.766719458,0.507705868,0.836628749,0.4020689,0.045711409,0.003537427,0.758555412,0.529929266,0.830530401,0.69903394,0.236879012,0.093650292,0.218724505,0.107324148,0.350537634,0.026804861,0.019670959,0.348085017,1
376,0.730659962,0.443874454,0.821144288,0.515549943,0.884427735,0.440275045,0.038994647,0.00172284,0.61878916,0.406370473,0.891566265,0.730659962,0.294853054,0.138988883,0.731680718,0.165424511,0.247311828,0.098641887,0.093705293,0.206728277,1
377,0.692031199,0.453985122,0.749081686,0.53799849,0.863634111,0.396765283,0.036275391,0.002619824,0.803987387,0.601379565,0.929025424,0.692031199,0.315833638,0.054856932,0.522830198,0.233468584,0.298924731,0.247319514,0.241416309,0.177706447,1
378,0.654816548,0.53848572,0.715386556,0.514762366,0.867046413,0.424235105,0.058063715,0.005434419,0.851402925,0.74539305,0.899267399,0.654816548,0.332548502,0.053139414,0.98152577,0.330876186,0.058064516,0.233380986,0.232474964,0.241532813,1
379,0.7016832,0.490061972,0.767572348,0.533506803,0.87693105,0.414332808,0.03871536,0.002256033,0.804630538,0.676811101,0.871104816,0.7016832,0.306525995,0.051101041,0.447249677,0.173541335,0.12688172,0.129735525,0.12732475,0.188797568,1
380,0.719360521,0.419299732,0.785379218,0.566787587,0.858433655,0.361787275,0.031096017,0.001581721,0.712016834,0.444011948,0.753653445,0.719360521,0.3140435,0.261601643,0.248244087,0.443305095,0.470967742,0.209792709,0.200286123,0.371236129,1
381,0.710168786,0.513131172,0.814102104,0.517087742,0.897104821,0.450972105,0.043076687,0.002599096,0.758770241,0.601683472,0.902503294,0.710168786,0.332738401,0.073517778,0.731680718,0.25235678,0.298924731,0.166190136,0.160228898,0.275913353,1
382,0.703837934,0.504673009,0.784481031,0.521046268,0.887305222,0.437351151,0.031883875,0.001364486,0.800922459,0.644392661,0.895131086,0.703837934,0.308510612,0.033974641,0.731680718,0.269657511,0.367741935,0.247319514,0.239985694,0.214567065,1
383,0.674609927,0.447319614,0.715297953,0.544250041,0.815567514,0.343643442,0.026223516,0.001136088,0.795239815,0.634006893,0.798226164,0.674609927,0.312054093,0.322289946,0.361171862,0.211873759,0.28172043,0.193352395,0.18776824,0.223420715,1
384,0.697445715,0.461402128,0.776309261,0.524474999,0.854811142,0.40226878,0.040282951,0.002675637,0.807462177,0.63812856,0.826697892,0.697445715,0.303687257,0.046340053,0.98152577,0.271405679,0.28172043,0.241243746,0.235693848,0.20950527,1
385,0.648903398,0.511221819,0.740665296,0.504774274,0.811487662,0.38073173,0.047044631,0.004058821,0.860936436,0.782890147,0.771021992,0.648903398,0.317369932,0.036278898,0.731680718,0.265220544,0.178494624,0.222659042,0.219241774,0.233052384,1
386,0.539510625,0.684365719,0.527881688,0.360159705,0.82144222,0.540752135,0.036418369,0.002245328,0.852416222,0.801827129,0.412087912,0.539510625,0.328687422,0.165252588,0.211668289,0.092429927,0.264516129,0.025375268,0.020028612,0.240468229,1
387,0.69860045,0.475609654,0.749690725,0.528998262,0.886311403,0.428119006,0.032880022,0.001563856,0.756165378,0.557095003,0.48,0.69860045,0.353983783,0.159219086,0.75105373,0.359743986,0.298924731,0.263759828,0.257868383,0.309062496,1
388,0.556802098,0.555690261,0.568130446,0.410148032,0.788982801,0.457292372,0.051292706,0.004200101,0.916036343,0.904967715,0.806629834,0.556802098,0.272071346,0.069552469,0.522830198,0.112469653,0.316129032,0.032880629,0.026466381,0.338530495,1
389,0.678967065,0.539455256,0.754153772,0.51728668,0.878119582,0.432350719,0.040646381,0.003112671,0.848892464,0.727628521,0.911513859,0.678967065,0.331317699,0.04854451,0.954962891,0.233264859,0.28172043,0.203716941,0.1981402,0.247340331,1
390,0.76512918,0.429555472,0.847754234,0.550113782,0.883617906,0.40355131,0.044682658,0.002540237,0.595874668,0.326023049,0.87109375,0.76512918,0.272367628,0.032283915,0.191223356,0.188983826,0.367741935,0.126518942,0.119098712,0.200433696,1
391,0.693588175,0.417844421,0.757116058,0.535292331,0.829999932,0.366955926,0.033244644,0.001904538,0.784279831,0.548562034,0.813653137,0.693588175,0.30473535,0.035199933,0.98152577,0.116000883,0.247311828,0.121515368,0.116595136,0.111859047,1
392,0.732199288,0.468857948,0.813719276,0.536486509,0.888137938,0.422104622,0.039453721,0.002164184,0.758099593,0.553071798,0.888187556,0.732199288,0.345415544,0.070078173,0.834599844,0.214257338,0.212903226,0.301644031,0.297567954,0.128687701,1
393,0.697727913,0.514570311,0.777680448,0.526801389,0.888564034,0.432588153,0.032255357,0.001459762,0.805072425,0.630994777,0.875799087,0.697727913,0.304880181,0.037013464,0.642669581,0.141072611,0.006451613,0.171551108,0.17167382,0.119735127,1
394,0.668427685,0.455008989,0.684135745,0.543815215,0.810319246,0.339005056,0.02225275,0.001029722,0.828130147,0.64253639,0.793269231,0.668427685,0.331789374,0.140745699,0.75105373,0.329962221,0.212903226,0.305575411,0.301502146,0.228930632,1
395,0.704626438,0.43854039,0.772180176,0.543300499,0.857372929,0.385179474,0.046028393,0.003754212,0.779608594,0.5682436,0.861220472,0.704626438,0.34864231,0.226945015,0.371138767,0.231074818,0.298924731,0.199070765,0.193133047,0.224951947,1
396,0.725042613,0.408856332,0.777382833,0.561204614,0.871489123,0.380255269,0.028863031,0.001347708,0.768177338,0.468583101,0.874757282,0.725042613,0.351883117,0.051477094,0.929285441,0.309865372,0.006451613,0.222301644,0.222460658,0.187312911,1
397,0.715936556,0.433042378,0.784676682,0.54407546,0.85556475,0.382619872,0.025777148,0.000959078,0.770520458,0.478177687,0.769815418,0.715936556,0.31763667,0.145283792,0.471271393,0.24407857,0.006451613,0.256611866,0.256795422,0.196493729,1
398,0.697625749,0.435471783,0.730053786,0.55174195,0.84207325,0.361562587,0.029278894,0.002166291,0.809261243,0.613885168,0.800978793,0.697625749,0.253089997,0.086476291,0.314297805,0.355355914,0.316129032,0.231951394,0.225679542,0.189520113,1
399,0.673115799,0.456472606,0.649879061,0.541686191,0.874486327,0.403456938,0.034604703,0.002068479,0.806891177,0.604968185,0.913148372,0.673115799,0.355514382,0.165818364,0.71286122,0.186771324,0.006451613,0.197641172,0.197782546,0.098825177,1
400,0.571396996,0.620670891,0.610810245,0.423972213,0.814046626,0.46722888,0.033040099,0.002283966,0.951490236,0.914343769,0.77570922,0.571396996,0.321878796,0.069031336,0.98152577,0.230070981,0.040860215,0.198713367,0.1981402,0.211408611,1
401,0.71383956,0.439412685,0.762416134,0.549103961,0.876337156,0.397539396,0.027874935,0.001396957,0.800615306,0.544291159,0.855447681,0.71383956,0.311939169,0.059192188,0.929285441,0.322895608,0.298924731,0.223373838,0.217453505,0.267618207,1
402,0.678383942,0.432144511,0.685964393,0.547756164,0.852583951,0.375901612,0.031941966,0.001846862,0.790373645,0.575054726,0.52042007,0.678383942,0.332085182,0.154019902,0.626291532,0.173759512,0.006451613,0.149392423,0.149499285,0.169346979,1
403,0.713446091,0.443836156,0.784408467,0.536174693,0.869008101,0.403874049,0.033758709,0.001688156,0.748546355,0.516264134,0.490909091,0.713446091,0.35504305,0.052365493,0.771005041,0.254879087,0.28172043,0.206218728,0.200643777,0.192615837,1
404,0.739437053,0.46339988,0.811594179,0.542656778,0.911479173,0.438328586,0.033461907,0.001489988,0.752411694,0.52702645,0.840506329,0.739437053,0.349807798,0.099955035,0.610344484,0.170129584,0.264516129,0.187634024,0.182403433,0.088326071,1
405,0.733127148,0.455414036,0.845858539,0.526512382,0.891301318,0.435543653,0.072582734,0.007218452,0.637889092,0.43228686,0.886089814,0.733127148,0.314841519,0.146687561,0.233218354,0.246621055,0.264516129,0.24803431,0.242846924,0.2038967,1
406,0.728376723,0.443227558,0.840391577,0.527312492,0.883079302,0.426736867,0.055416549,0.004123993,0.653512306,0.485360996,0.814558059,0.728376723,0.387370135,0.162467568,0.954962891,0.26749062,0.006451613,0.206218728,0.206366237,0.123672536,1
407,0.694406368,0.478532376,0.772252786,0.551597228,0.843132019,0.362740006,0.042623334,0.002594709,0.751524105,0.576385439,0.822802198,0.694406368,0.363982959,0.06501993,0.731680718,0.270403884,0.316129032,0.173695497,0.167381974,0.331095054,1
408,0.729302952,0.415583778,0.79171632,0.542467664,0.872426194,0.400646185,0.052250226,0.004896065,0.726182929,0.462099892,0.871645274,0.729302952,0.29920349,0.08402176,0.361171862,0.257012081,0.350537634,0.317012152,0.310085837,0.161661227,1
409,0.604069828,0.60631804,0.723600054,0.457008925,0.838514572,0.456610914,0.049018652,0.003395729,0.888218128,0.825586807,0.789068514,0.604069828,0.305331008,0.046000937,0.676790517,0.368645626,0.040860215,0.26733381,0.266809728,0.286268387,1
410,0.702383352,0.38563747,0.779434158,0.527133474,0.809131416,0.355198013,0.040385195,0.002353494,0.721913457,0.448846707,0.795348837,0.702383352,0.29057073,0.059337994,0.240662922,0.164555286,0.264516129,0.216225876,0.211015737,0.112832002,1
411,0.692768223,0.397999223,0.787159468,0.5183023,0.797196297,0.352804007,0.060158411,0.005277064,0.713082471,0.470446968,0.808737864,0.692768223,0.293543879,0.15251009,0.351410461,0.160418703,0.006451613,0.124017155,0.124105866,0.195068053,1
412,0.696354717,0.400359014,0.748802283,0.564199068,0.826393737,0.333401937,0.025451414,0.001288561,0.797530496,0.531401655,0.820099256,0.696354717,0.274441711,0.117058146,0.771005041,0.446740635,0.247311828,0.294496069,0.289699571,0.346539073,1
413,0.730920357,0.486163898,0.85183047,0.527444762,0.870994204,0.41487752,0.050726318,0.003459904,0.631253515,0.504914373,0.831606218,0.730920357,0.295526206,0.063584312,0.929285441,0.090576032,0.298924731,0.022516083,0.016452074,0.378235522,1
414,0.705969463,0.400245199,0.788949382,0.518393972,0.830492276,0.385003782,0.045643667,0.002827543,0.720411722,0.467368819,0.831439394,0.705969463,0.266645188,0.032283915,0.954962891,0.195709252,0.264516129,0.18656183,0.181330472,0.12647342,1
415,0.644906938,0.504231992,0.66037472,0.51535366,0.823185675,0.381078028,0.035772035,0.002088255,0.834099135,0.696182417,0.783718104,0.644906938,0.26938426,0.058325432,0.323297624,0.264381603,0.006451613,0.274124375,0.274320458,0.200598993,1
416,0.726602514,0.432949265,0.803783038,0.547211002,0.862698341,0.3862788,0.027807389,0.001170555,0.78743979,0.549295246,0.838744589,0.726602514,0.29960057,0.039981628,0.71286122,0.313043478,0.316129032,0.301286633,0.295064378,0.228969089,1
417,0.711692502,0.437018885,0.794974848,0.542083417,0.843901919,0.373378885,0.044250583,0.002959665,0.75375988,0.55073455,0.790035587,0.711692502,0.280065668,0.045552467,0.676790517,0.22592191,0.402150538,0.251608292,0.243562232,0.135086486,1
418,0.715306335,0.440789583,0.805759592,0.532578407,0.855848621,0.394849437,0.037688569,0.002339238,0.74977046,0.548546578,0.849028401,0.715306335,0.300315992,0.160830832,0.812749322,0.195541823,0.264516129,0.162973553,0.157725322,0.176823816,1
419,0.733262933,0.430247804,0.811152095,0.530892575,0.876676465,0.416804058,0.034321926,0.001744379,0.718481727,0.447100291,0.779190751,0.733262933,0.328145158,0.084904057,0.731680718,0.177996027,0.264516129,0.220157255,0.214949928,0.124144497,1
420,0.647400104,0.612951754,0.773870149,0.492538294,0.880757817,0.46064214,0.048566384,0.002704174,0.789594394,0.732603087,0.86728972,0.647400104,0.335056247,0.052110086,0.564925677,0.295677397,0.264516129,0.226233024,0.221030043,0.282750855,1
421,0.755180535,0.425622786,0.845543373,0.549349458,0.904414167,0.424517146,0.04536495,0.00290974,0.693922518,0.392970262,0.940488842,0.755180535,0.31867218,0.122683899,0.834599844,0.31108772,0.264516129,0.258756254,0.253576538,0.244155827,1
422,0.66252126,0.573007946,0.724163909,0.529582677,0.886154782,0.427359438,0.033693765,0.001559906,0.838693364,0.741709799,0.521676301,0.66252126,0.250082344,0.03187178,0.323297624,0.10398541,0.006451613,0.028234453,0.028254649,0.329603367,1
423,0.733106655,0.423259608,0.824503066,0.540807218,0.862698341,0.392937228,0.044857783,0.003228725,0.668500689,0.431684912,0.776094276,0.733106655,0.300429938,0.176535374,0.361171862,0.19813507,0.28172043,0.196568978,0.190987124,0.169783912,1
424,0.782103164,0.443225213,0.891249401,0.538236226,0.919775757,0.450972105,0.049395388,0.002782292,0.528824364,0.306287278,0.891304348,0.782103164,0.354707486,0.043158675,0.731680718,0.135791818,0.316129032,0.036097212,0.029685265,0.334681318,1
425,0.741696291,0.417491807,0.829969419,0.55907424,0.86206191,0.373326528,0.061496215,0.005873081,0.632843997,0.399344042,0.779538905,0.741696291,0.345803882,0.161919177,0.676790517,0.320180279,0.264516129,0.30378842,0.298640916,0.233915913,1
426,0.715994353,0.433971031,0.796416665,0.520642109,0.852401164,0.403916549,0.035194956,0.001778851,0.756574619,0.526889461,0.750992063,0.715994353,0.259620148,0.044231771,0.880415455,0.152189677,0.247311828,0.129378127,0.124463519,0.157637838,1
427,0.729357238,0.420140214,0.804889254,0.538803243,0.855943399,0.388469002,0.044140121,0.003492438,0.698755697,0.44001048,0.818923328,0.729357238,0.284225892,0.217043121,0.20473479,0.317343269,0.453763441,0.212294496,0.203147353,0.24004487,1
428,0.675022833,0.467453535,0.764902275,0.497867502,0.834693067,0.410420989,0.078931967,0.009336461,0.752875931,0.674450524,0.84057971,0.675022833,0.287845621,0.101338673,0.731680718,0.224737522,0.28172043,0.194781987,0.189198856,0.194948899,1
429,0.696705691,0.396594444,0.808266681,0.506545682,0.807914279,0.375423917,0.070769971,0.006629597,0.650265775,0.430623385,0.77992278,0.696705691,0.324767238,0.066326762,0.954962891,0.295393637,0.264516129,0.247319514,0.242131617,0.246789475,1
430,0.709519867,0.424998223,0.796496963,0.507746412,0.873270545,0.437567078,0.058768674,0.004588013,0.636987726,0.456397333,0.882978723,0.709519867,0.296263022,0.097792977,0.323297624,0.297641886,0.316129032,0.226590422,0.220314735,0.24651379,1
431,0.692865416,0.460566889,0.758480731,0.519584162,0.871822749,0.423854331,0.039972849,0.003074287,0.80133515,0.619044121,0.900560224,0.692865416,0.250259038,0.071683322,0.447249677,0.188734914,0.298924731,0.152251608,0.146280401,0.166663313,1
432,0.721431473,0.434600327,0.835266717,0.52932457,0.863786231,0.405931664,0.075416111,0.008211061,0.564431528,0.40424749,0.862068966,0.721431473,0.379269021,0.502337279,0.579677085,0.135310287,0.298924731,0.035382416,0.029327611,0.478714995,1
433,0.599983424,0.625939296,0.730101576,0.456509441,0.82212989,0.441238107,0.05904715,0.00477097,0.850939711,0.772115806,0.828547297,0.599983424,0.298232244,0.033888462,0.69457185,0.420938585,0.092473118,0.301644031,0.300071531,0.222032425,1
434,0.756756984,0.428305186,0.84315357,0.556286915,0.874503196,0.388291987,0.039879369,0.002371869,0.69919067,0.440866886,0.796052632,0.756756984,0.301088394,0.077159713,0.271845828,0.22048113,0.28172043,0.212294496,0.206723891,0.12531416,1
435,0.42542978,0.644894624,0.408181134,0.243089126,0.744443016,0.587793374,0.005329028,0.000153705,0.945043295,0.894997154,0.767946578,0.42542978,0.278199867,0.045108154,0.197920834,0.220812183,0.144086022,0.233023588,0.230329041,0.166208976,1
436,0.678816809,0.542376338,0.733421624,0.539283742,0.881875404,0.413121878,0.035575385,0.001901221,0.852969398,0.74466836,0.870575221,0.678816809,0.358664085,0.142084861,0.857144034,0.233590819,0.006451613,0.265904217,0.266094421,0.112983342,1
437,0.735210965,0.423568164,0.816823615,0.54954933,0.873427487,0.394254115,0.036476669,0.00194031,0.749296006,0.474370826,0.83097166,0.735210965,0.329124868,0.151022427,0.731680718,0.299565953,0.28172043,0.305932809,0.300429185,0.178018516,1
438,0.734889181,0.435423567,0.809991088,0.540216158,0.882138622,0.41240769,0.049375205,0.004009479,0.722880776,0.498048225,0.927016645,0.734889181,0.322542081,0.182302579,0.296822428,0.118800643,0.333333333,0.030021444,0.023247496,0.411686847,1
439,0.67888715,0.427787016,0.764776711,0.537194765,0.80081058,0.336665932,0.057211028,0.00528176,0.769437288,0.609934093,0.806784661,0.67888715,0.321868387,0.129482708,0.459122479,0.210004284,0.333333333,0.233023588,0.22639485,0.1701139,1
440,0.694878793,0.583064484,0.78622764,0.517445376,0.904426138,0.457701486,0.044229399,0.003051935,0.837613418,0.748622581,0.965996909,0.694878793,0.345381281,0.032449929,0.69457185,0.299124549,0.402150538,0.204074339,0.195994278,0.213446997,1
441,0.69391589,0.522648326,0.756478622,0.539926413,0.90273761,0.432688733,0.047785514,0.003532585,0.763907349,0.616257677,0.505665722,0.69391589,0.295174868,0.044231771,0.579677085,0.296623262,0.006451613,0.319513939,0.319742489,0.186953087,1
442,0.70068234,0.395959217,0.793050854,0.524485698,0.803035492,0.352038397,0.056117927,0.004480433,0.653049725,0.433181817,0.804435484,0.70068234,0.321991169,0.170453782,0.447249677,0.130791301,0.43655914,0.051465332,0.042560801,0.346244208,1
443,0.704792683,0.541075588,0.752340211,0.537189526,0.936946807,0.468715309,0.077318669,0.007876927,0.710559881,0.615721025,0.937304075,0.704792683,0.341884879,0.041902684,0.371138767,0.097524245,0.28172043,0.030378842,0.024678112,0.347795335,1
444,0.697786722,0.425279988,0.793377557,0.534347993,0.827287535,0.365306952,0.050259612,0.003589503,0.721855601,0.552526379,0.817241379,0.697786722,0.299519331,0.272610219,0.296822428,0.182741117,0.350537634,0.119728377,0.112660944,0.249916716,1
445,0.708986771,0.445590754,0.796660586,0.523375565,0.867241307,0.415468443,0.042498224,0.003023844,0.75477387,0.504962805,0.848015489,0.708986771,0.327760382,0.093148695,0.731680718,0.231169404,0.006451613,0.215868477,0.21602289,0.166785521,1
446,0.657606692,0.562601189,0.777763225,0.508359604,0.854811142,0.419024994,0.044466938,0.002891235,0.829406929,0.701652766,0.74912892,0.657606692,0.305199593,0.032283915,0.323297624,0.331138181,0.058064516,0.305218013,0.304363376,0.230985921,1
447,0.643419735,0.460393069,0.75534661,0.48330017,0.768051946,0.360929714,0.071759229,0.007136458,0.755549548,0.646616985,0.779661017,0.643419735,0.287021129,0.155552361,0.271845828,0.336579889,0.333333333,0.234453181,0.227825465,0.168219127,1
448,0.733931321,0.40502874,0.783363546,0.571970363,0.867288869,0.364987432,0.031034602,0.001604159,0.717286434,0.428035026,0.496629213,0.733931321,0.314258442,0.055396931,0.28001278,0.143235489,0.488172043,0.036097212,0.026108727,0.394018188,1
